1.0000E+1	8.4886E+0	4.7143E+1	4.5479E+1	-1.1245E+1	-1.1089E+1	-1.3033E+1	-2.3751E+1
1.0798E+1	8.6334E+0	4.4102E+1	4.4815E+1	-1.1286E+1	-1.1309E+1	-1.3123E+1	-2.4251E+1
1.1660E+1	8.7664E+0	4.1234E+1	4.4215E+1	-1.1336E+1	-1.1497E+1	-1.3213E+1	-2.4664E+1
1.2590E+1	8.8863E+0	3.8533E+1	4.3686E+1	-1.1385E+1	-1.1663E+1	-1.3296E+1	-2.5028E+1
1.3595E+1	8.9945E+0	3.5988E+1	4.3221E+1	-1.1432E+1	-1.1808E+1	-1.3370E+1	-2.5344E+1
1.4680E+1	9.0913E+0	3.3597E+1	4.2818E+1	-1.1473E+1	-1.1937E+1	-1.3434E+1	-2.5630E+1
1.5851E+1	9.1787E+0	3.1352E+1	4.2464E+1	-1.1514E+1	-1.2047E+1	-1.3492E+1	-2.5867E+1
1.7116E+1	9.2568E+0	2.9249E+1	4.2164E+1	-1.1547E+1	-1.2145E+1	-1.3538E+1	-2.6096E+1
1.8482E+1	9.3271E+0	2.7277E+1	4.1897E+1	-1.1585E+1	-1.2226E+1	-1.3581E+1	-2.6264E+1
1.9957E+1	9.3895E+0	2.5431E+1	4.1679E+1	-1.1610E+1	-1.2300E+1	-1.3611E+1	-2.6450E+1
2.1550E+1	9.4463E+0	2.3706E+1	4.1481E+1	-1.1645E+1	-1.2354E+1	-1.3641E+1	-2.6561E+1
2.3269E+1	9.4964E+0	2.2093E+1	4.1333E+1	-1.1663E+1	-1.2409E+1	-1.3654E+1	-2.6727E+1
2.5126E+1	9.5427E+0	2.0593E+1	4.1188E+1	-1.1699E+1	-1.2440E+1	-1.3675E+1	-2.6780E+1
2.7131E+1	9.5826E+0	1.9191E+1	4.1102E+1	-1.1708E+1	-1.2480E+1	-1.3671E+1	-2.6943E+1
2.9296E+1	9.6211E+0	1.7892E+1	4.1005E+1	-1.1746E+1	-1.2489E+1	-1.3681E+1	-2.6946E+1
3.1634E+1	9.6535E+0	1.6685E+1	4.0980E+1	-1.1745E+1	-1.2516E+1	-1.3659E+1	-2.7124E+1
3.4159E+1	9.6861E+0	1.5569E+1	4.0929E+1	-1.1783E+1	-1.2505E+1	-1.3658E+1	-2.7083E+1
3.6884E+1	9.7129E+0	1.4535E+1	4.0962E+1	-1.1769E+1	-1.2525E+1	-1.3617E+1	-2.7298E+1
3.9828E+1	9.7418E+0	1.3583E+1	4.0950E+1	-1.1808E+1	-1.2498E+1	-1.3606E+1	-2.7225E+1
4.3006E+1	9.7646E+0	1.2704E+1	4.1035E+1	-1.1780E+1	-1.2513E+1	-1.3549E+1	-2.7488E+1
4.6438E+1	9.7913E+0	1.1899E+1	4.1057E+1	-1.1818E+1	-1.2472E+1	-1.3531E+1	-2.7388E+1
5.0144E+1	9.8116E+0	1.1156E+1	4.1188E+1	-1.1777E+1	-1.2483E+1	-1.3461E+1	-2.7703E+1
5.4145E+1	9.8371E+0	1.0481E+1	4.1238E+1	-1.1812E+1	-1.2432E+1	-1.3439E+1	-2.7583E+1
5.8466E+1	9.8570E+0	9.8608E+0	4.1405E+1	-1.1757E+1	-1.2442E+1	-1.3361E+1	-2.7954E+1
6.3132E+1	9.8832E+0	9.3009E+0	4.1475E+1	-1.1786E+1	-1.2385E+1	-1.3340E+1	-2.7823E+1
6.8170E+1	9.9035E+0	8.7894E+0	4.1662E+1	-1.1718E+1	-1.2397E+1	-1.3265E+1	-2.8228E+1
7.3610E+1	9.9315E+0	8.3299E+0	4.1738E+1	-1.1738E+1	-1.2339E+1	-1.3254E+1	-2.8083E+1
7.9484E+1	9.9544E+0	7.9114E+0	4.1918E+1	-1.1661E+1	-1.2353E+1	-1.3196E+1	-2.8487E+1
8.5827E+1	9.9852E+0	7.5379E+0	4.1979E+1	-1.1668E+1	-1.2304E+1	-1.3205E+1	-2.8343E+1
9.2676E+1	1.0012E+1	7.1968E+0	4.2132E+1	-1.1577E+1	-1.2330E+1	-1.3174E+1	-2.8764E+1
1.0007E+2	1.0046E+1	6.8933E+0	4.2154E+1	-1.1565E+1	-1.2299E+1	-1.3215E+1	-2.8668E+1
1.0806E+2	1.0082E+1	6.6180E+0	4.2154E+1	-1.1534E+1	-1.2290E+1	-1.3272E+1	-2.8676E+1
1.1668E+2	1.0117E+1	6.3637E+0	4.2192E+1	-1.1432E+1	-1.2345E+1	-1.3316E+1	-2.9132E+1
1.2599E+2	1.0160E+1	6.1337E+0	4.2064E+1	-1.1414E+1	-1.2347E+1	-1.3444E+1	-2.9101E+1
1.3605E+2	1.0205E+1	5.9173E+0	4.1904E+1	-1.1370E+1	-1.2387E+1	-1.3588E+1	-2.9305E+1
1.4690E+2	1.0253E+1	5.7103E+0	4.1677E+1	-1.1325E+1	-1.2453E+1	-1.3761E+1	-2.9635E+1
1.5863E+2	1.0303E+1	5.5057E+0	4.1427E+1	-1.1249E+1	-1.2572E+1	-1.3940E+1	-3.0277E+1
1.7128E+2	1.0360E+1	5.3038E+0	4.1021E+1	-1.1243E+1	-1.2672E+1	-1.4175E+1	-3.0566E+1
1.8495E+2	1.0419E+1	5.0895E+0	4.0621E+1	-1.1203E+1	-1.2842E+1	-1.4382E+1	-3.1099E+1
1.9971E+2	1.0484E+1	4.8671E+0	4.0118E+1	-1.1224E+1	-1.3010E+1	-1.4593E+1	-3.1082E+1
2.1565E+2	1.0549E+1	4.6217E+0	3.9658E+1	-1.1226E+1	-1.3244E+1	-1.4724E+1	-3.0983E+1
2.3286E+2	1.0617E+1	4.3552E+0	3.9195E+1	-1.1262E+1	-1.3496E+1	-1.4784E+1	-3.0466E+1
2.5144E+2	1.0687E+1	4.0658E+0	3.8730E+1	-1.1347E+1	-1.3742E+1	-1.4770E+1	-2.9684E+1
2.7151E+2	1.0756E+1	3.7495E+0	3.8337E+1	-1.1437E+1	-1.3994E+1	-1.4676E+1	-2.9173E+1
2.9317E+2	1.0821E+1	3.4065E+0	3.8025E+1	-1.1524E+1	-1.4226E+1	-1.4537E+1	-2.9184E+1
3.1657E+2	1.0884E+1	3.0421E+0	3.7713E+1	-1.1648E+1	-1.4357E+1	-1.4433E+1	-2.9588E+1
3.4183E+2	1.0940E+1	2.6620E+0	3.7462E+1	-1.1760E+1	-1.4389E+1	-1.4386E+1	-3.0749E+1
3.6911E+2	1.0988E+1	2.2754E+0	3.7300E+1	-1.1840E+1	-1.4325E+1	-1.4413E+1	-3.2752E+1
3.9857E+2	1.1028E+1	1.8952E+0	3.7213E+1	-1.1906E+1	-1.4157E+1	-1.4527E+1	-3.4615E+1
4.3037E+2	1.1056E+1	1.5354E+0	3.7291E+1	-1.1910E+1	-1.3967E+1	-1.4660E+1	-3.4820E+1
4.6472E+2	1.1073E+1	1.2051E+0	3.7551E+1	-1.1849E+1	-1.3806E+1	-1.4736E+1	-3.3509E+1
5.0180E+2	1.1081E+1	8.8338E-1	3.7986E+1	-1.1733E+1	-1.3704E+1	-1.4684E+1	-3.2402E+1
5.4184E+2	1.1085E+1	5.8055E-1	3.8411E+1	-1.1626E+1	-1.3651E+1	-1.4562E+1	-3.1850E+1
5.8508E+2	1.1084E+1	3.6194E-1	3.8644E+1	-1.1558E+1	-1.3652E+1	-1.4472E+1	-3.1895E+1
6.3177E+2	1.1082E+1	2.0876E-1	3.8732E+1	-1.1524E+1	-1.3670E+1	-1.4432E+1	-3.2083E+1
